DATE	PRECI	MINTEMP	MAXTEMP	AVETEMP	TDEWMIN	TDEWMAX	AVETDEW	MINRELHUM	MAXRELHUM	AVERELHUM	CLOUD	PRESSURE	AVEWINDD	AVEWINDS	EVAP	RADIATION	SUNTIME
2021-09-15	14.6	14.5	27	18.8	7.8	17.1	12.6	44	99	78.1	3.4	1010.6	1	1.4	3.5	4.4	4.8
2021-09-16	4.3	16	25.8	20.6	7.3	9.8	8.5	34	65	47.8	3.3	1012.4	360	1.4	7	4.6	5.4
2021-09-17	0	15.9	29.5	22.2	-5.7	8.8	2.9	10	61	35	0	1012	16	1.1	6.4	6.2	8.3
2021-09-18	0	13.4	33.1	22.8	5.2	11	8.8	24	65	39.6	0.1	1012.3	340	0.8	4.7	5.4	8.3
2021-09-19	0	15	32.9	23.8	8.7	11.8	10.2	23	74	46.3	0.3	1013.3	342	0.9	4.9	5.5	8.2
2021-09-20	0	14.9	34	24.2	7.9	11.7	10.2	23	72	44.2	0.5	1013.4	37	0.7	4.8	5.4	8.2
2021-09-21	0	13.9	32.3	22.9	6.7	12.7	10.1	22	82	51.3	0	1013.1	338	1.3	6	5.5	8.3
2021-09-22	0	16.1	27.6	22.2	6.7	11.9	9.2	28	74	48	0.3	1009.3	315	1.5	8.7	5.5	8.5
2021-09-23	0	14.8	22.3	18.4	2.3	10.2	6.3	33	72	49.5	1.5	1008.5	342	1.6	5.5	5.3	6.8
2021-09-24	0	10.4	25	16.6	-2.5	2.1	0.5	20	53	39	0	1013	332	1.3	5.7	5.6	8.6
2021-09-25	0	8.3	28.8	18.3	-3.5	3.6	1.2	13	61	33.5	0	1016.2	331	0.8	4	5.3	8.5
2021-09-26	0	11.9	30.6	21.5	3.4	8.5	5.4	19	58	34.4	0.1	1015.3	13	0.7	3.5	5.1	7.8
2021-09-27	0	12.8	30.9	21.9	4.8	8.2	6.8	21	67	41.1	0.5	1010.2	328	1	5.6	4.9	7.5
2021-09-28	0	16.7	31	23.2	4.2	7.5	6	20	52	35.6	0	1009.2	325	1.2	6.9	4.8	7.3
2021-09-29	0	15.5	28.4	21.4	6.1	9.5	8	26	58	41.5	0.2	1010	320	1.4	7.1	4.6	6.9
2021-09-30	0	15.2	27.6	20.5	5.4	8	6.6	27	57	44	0.4	1010.1	318	1.4	7.1	4.7	6.8
2021-10-01	0	15.9	28	20.7	4.7	9.2	6.6	31	47	39.4	2.7	1011.1	324	0.8	0.8	3.5	0
2021-10-02	0	14.4	26.9	19.7	3.8	7.3	4.6	24	49	40.2	3	1011.2	319	1	NA	4.1	0
2021-10-03	0	13.3	26.4	18.9	3.4	6.4	5	24	58	41.8	0	1013.6	315	1.6	NA	4.3	0
2021-10-04	0	12.3	26.5	18.1	0.4	4.7	3.4	21	55	40.5	2.5	1014.7	322	0.9	NA	3	0
2021-10-05	0	10.7	26.2	18.5	-1.1	4.5	2.3	19	60	38.5	0	1013.6	341	1.5	NA	4.2	0
2021-10-06	0	12.2	26.6	19	-3.3	6.7	1.4	16	46	31.5	0	1013.9	319	0.8	NA	4.1	0
2021-10-07	0	7.3	25.8	16.5	1.8	8	4.9	25	68	45.3	0	1015.1	14	0.7	NA	3.9	0
2021-10-08	0	7.9	27.3	16.7	5.3	10.1	7.5	29	85	57	0.7	1015.2	15	0.8	NA	3.7	0.1
2021-10-09	0	9.7	26.3	17.2	7.5	9.8	8.9	37	87	61.1	1.2	1016	352	0.5	NA	2.9	0.1
2021-10-10	0	9.8	27.1	18.1	7.4	11.1	9.4	32	92	59.8	0	1016.5	331	0.7	NA	3.6	0
2021-10-11	0	10.2	27.4	19	5.5	10	7.3	25	89	55.7	0.7	1014.8	343	0.8	NA	3	0.1
2021-10-12	0	10.9	24.6	15.9	5.7	12.9	9.3	35	99	61.6	4	1009.9	63	1.3	NA	2.1	0.1
2021-10-13	31.8	8.7	22.1	13.9	8	14.1	10.1	43	99	82.8	1.9	1013.5	NA	NA	NA	2.7	0.1
2021-10-14	0	9	23.6	15.1	7.9	13.7	10.4	45	99	76	2.1	1016	114	0.7	NA	2.4	0
2021-10-15	3.5	12.2	22.5	16	10.6	16.6	13.2	48	99	83.3	5.4	1014.5	136	1.5	NA	2	0
2021-10-16	27	12.5	21.7	15.4	9.7	14.8	12.5	55	99	88.4	5.6	1013.6	NA	NA	NA	1.7	0.1
2021-10-17	13.3	7.8	19.7	12.9	8	13.1	10	54	99	86	2	1016.3	337	0.9	NA	2.6	0.1
2021-10-18	0	10.7	20.7	14.4	9.3	13.1	11	55	99	81.5	1.4	1017.1	360	0.4	NA	2.4	0
2021-10-19	0	11	21.2	14.6	8.1	12.3	10.2	53	99	80.5	0.5	1019.3	NA	NA	NA	2.4	0.1
2021-10-20	0	10.4	23.3	15.4	6.6	8.8	8.1	40	88	64.8	1.3	1020.9	322	0.8	NA	1.8	0
2021-10-21	0	7.1	23.2	14.1	6.4	10.4	8.9	35	99	72.6	0	1021.4	19	0.8	NA	2	0
2021-10-22	0	6.2	22.3	13.1	4.5	10.2	7.7	40	99	78.5	0	1021.3	NA	NA	NA	2	0
2021-10-23	0	5.1	21.9	12.5	3.7	9.2	6.8	33	99	72.9	0	1020.6	NA	NA	NA	2	0
2021-10-24	0	8.3	21.8	15	6.1	9.7	8.3	42	92	66	0.7	1018.6	307	1.1	NA	1.9	0.2
2021-10-25	0	11.9	20.5	15.1	5.9	8.9	7.6	46	77	64.3	3.5	1017.2	326	1	NA	1.8	0.3
2021-10-26	0	8.5	20	14.2	5.4	8.3	6.9	47	87	60.8	1.7	1017.1	343	0.3	NA	1.2	0.1
2021-10-27	0	5.3	20.4	12.1	5.4	11.3	9.2	55	99	82.1	2.2	1018.5	71	0.6	NA	1.6	0.3
2021-10-28	0	7.5	21.9	13.9	3.8	9.3	7	37	99	73.5	0.3	1017.2	338	0.7	NA	1.8	0.2
2021-10-29	0	5.4	23.2	13.1	4	7.9	6.2	32	99	65.3	0.1	1015.9	2	0.1	NA	1.7	0.2
2021-10-30	0	5.6	19.9	11.9	5.8	11.1	9.3	59	99	81.3	3.5	1017.3	NA	NA	NA	2	0
2021-10-31	1.5	10.8	16.7	13.3	10.6	13.7	11.7	69	99	88.5	6.3	1016.2	NA	NA	NA	1.2	0
2021-11-01	51.1	10.6	16.2	13.2	10.6	13.5	12.1	79	99	93.3	6.4	1013.1	338	0.5	NA	1.2	0
2021-11-02	0.3	10.8	19.8	14.1	10	12.6	11.5	59	99	87.5	5.4	1014.3	118	0.5	NA	1.9	0
2021-11-03	1.3	11.8	21.7	15.6	11.4	15.5	13.5	63	99	86.7	3.9	1019.1	133	0.4	NA	1.6	0
2021-11-04	0.1	9.5	24.4	15.2	9.6	15.1	12.3	50	99	85.3	0	1022	44	0.4	NA	1.5	0.1
2021-11-05	0	9.3	23.2	15	9.2	15	11.9	45	99	85.3	2	1019.9	325	0.7	NA	1.6	0.1
2021-11-06	0	9.8	24.9	16.8	0.6	12.2	7.6	24	99	67.7	0	1018.4	15	0.3	NA	1.4	0.1
2021-11-07	0	7.9	27.7	16.9	0.4	8.3	4.7	21	76	46.2	1.1	1017	NA	NA	NA	1.4	0.1
2021-11-08	0	6.3	24.1	12.9	2	8.5	5.4	25	99	68.7	1.6	1018	42	0.5	NA	1.6	0
2021-11-09	0	4.1	24.8	12	1.9	7.1	5	23	99	66.9	2.1	1021.4	7	0.4	NA	1.3	0.1
2021-11-10	0	8.7	18.3	13.6	-4.6	9.3	0.9	22	89	54.6	2	1020.6	352	1.7	NA	1.4	0.1
2021-11-11	0	8.7	19.4	12.5	-3.7	3.3	-0.1	29	61	38.7	3	1017.8	329	1	NA	1.3	0.1
2021-11-12	0	1.8	20.1	9.2	0.5	9.8	5.8	52	96	75.2	0.1	1019.2	19	0.4	NA	1.1	0.1
2021-11-13	0	4.2	19.5	9.9	4.2	8.6	6.3	49	99	83.4	2	1021.1	12	0.4	NA	1.1	0.1
2021-11-14	0	2.8	17.8	9.4	2.7	7.6	5.7	46	99	80.4	3	1020.6	NA	NA	NA	0.8	0
2021-11-15	0	2.9	21.6	10.3	2.8	7.2	5.3	33	99	78.3	1	1018.2	16	0.4	NA	1.1	0.1
2021-11-16	0	4.8	23.4	11.5	5	8.1	6.7	33	99	75	0.7	1016.8	28	0.4	NA	1	0
2021-11-17	0	5.2	20.3	10.9	5.1	10.1	7.6	42	99	81.6	2.5	1018.4	17	0.5	NA	1	0
2021-11-18	0	6.8	16.2	10.7	7	9.5	8.2	63	99	87.3	2	1020	302	1.2	NA	1.1	0
2021-11-19	0	6.8	14.3	9.3	4.1	8	6.5	67	99	87.5	2.5	1015.3	297	1.7	NA	1.3	0
2021-11-20	0	5.8	14.9	9.6	-0.8	3.4	1.4	42	80	64.5	0.1	1011.2	332	1.2	NA	1.1	0.1
2021-11-21	0	2.2	17.5	9.7	-0.9	4.1	1.9	36	86	56	0	1015.5	16	0.6	NA	1	0.1
2021-11-22	0	2.1	16.6	8.3	2.2	8	5.9	57	99	81.8	3.4	1020.8	68	0.3	NA	1	0
2021-11-23	0	9.8	15.8	12	8.7	12.6	10.9	76	99	87.2	6.6	1019.8	7	0.2	NA	0.7	0
2021-11-24	10.4	9.7	13.2	11.4	9.5	12.5	10.9	99	99	98.5	5.7	1016	17	0.4	NA	0.5	0
2021-11-25	10.3	8.3	15	11	8.6	13.6	10.2	85	100	96.7	4	1016.5	351	0.5	0.5	1.1	0.1
2021-11-26	0	7.2	15.5	11	7.8	13.4	10.7	73	100	91.6	3	1017.5	114	1.2	1.7	1	0.1
2021-11-27	6	12	15.5	14	12.6	15.1	14.4	99	100	98.9	3.7	1014.1	152	1.3	0	0.3	0
2021-11-28	13.7	13.9	19.2	15.5	8.1	14.6	12	53	100	86.3	2.2	1014.4	150	1.1	2.3	1.1	0.4
2021-11-29	0	13.6	18.6	15.6	7.7	15.8	11.2	52	99	72.1	4	1012.7	154	1.5	4	0.8	0
2021-11-30	3.9	8.2	16.5	12.3	4.6	11.8	8	55	100	87.3	4.3	1011.2	280	1.1	2.1	1.1	0
2021-12-01	5	3	9.6	6.4	-4.5	4.6	0	35	100	74.4	0.9	1016.9	330	1	1.2	0.7	0.4
2021-12-02	0	-1.2	15	5.4	-1.4	7	2.7	34	100	77.4	2.3	1019.7	20	0.4	0.3	0.8	0.4
2021-12-03	1.1	7.1	10.6	8.9	7.1	10.5	9.2	79	100	96.5	5	1019	94	0.8	0	0.4	0
2021-12-04	39.7	9.2	11.2	10.2	8.3	10.8	9.9	100	100	99.3	4.7	1013.3	58	0.6	0	0.3	0
2021-12-05	85.9	7	16.4	10.6	7	11.4	9.3	61	100	92.1	3.2	1012.7	47	0.4	0.4	0.7	0.3
2021-12-06	1.3	10.7	12.4	11.5	9.4	11.8	11	89	100	98.2	5.1	1014.9	143	1.1	0	0.4	0
2021-12-07	49.5	5.1	11.3	9	5	11	7.5	100	100	99.3	5	1005.8	117	1.3	0	0.3	0
2021-12-08	55.8	5.3	10.1	6.8	2.2	8.1	5.5	75	100	95.3	5	1009.7	355	0.5	0.4	0.9	0
2021-12-09	1.2	0	14.6	5.4	0	6.6	4	56	100	90	3.2	1021.7	49	0.3	0.1	0.8	0.2
2021-12-10	0.1	8.1	11.9	10.1	5.7	10.8	9.3	73	100	88	5.8	1019.2	131	1.4	1.4	0.3	0
2021-12-11	29	9.6	13.5	11.1	9.6	12.1	11.2	88	100	98.3	7	1017.3	NA	NA	0.7	0.6	0
2021-12-12	9.2	11.3	13.6	12.1	10.4	12.5	11.5	88	100	97.4	6.6	1016.6	NA	NA	2	0.4	0.1
2021-12-13	1.8	8.3	13.3	10.9	5	10.9	8.7	70	100	92.7	5.9	1015.5	4	0.4	0.9	0.8	0
2021-12-14	4.1	2.2	11	6.3	2.2	8.1	5.4	71	100	95.2	5.5	1012.3	339	0.4	0.2	0.9	0
2021-12-15	0.2	5.8	10.4	7.4	3.2	7.2	5.6	76	100	92.5	3.8	1013.3	325	0.7	0.3	1	0
2021-12-16	1.3	2.2	9.2	4.7	0.9	3.7	2.3	71	99	88.8	3	1017.5	304	1.6	1.6	0.8	0.3
2021-12-17	0	0.1	7.5	2.8	-0.9	1.2	0.2	63	100	87	2.4	1016.1	306	1.5	1.2	0.6	0.1
2021-12-18	0	-0.9	8.2	2.7	-1	3.5	0.6	53	100	84.5	5.8	1009.8	26	0.7	0.1	0.7	0
2021-12-19	16.5	0.4	7.9	3.7	-0.7	3	1.3	68	100	86.4	3.8	1006.5	321	1.3	1.5	0.7	0.2
2021-12-20	0	0.7	7.4	3.5	-0.6	1.8	0.7	60	100	83.9	3	1012.1	319	1	0.7	0.7	0.2
2021-12-21	0	-1.3	5.3	1.8	-2.3	3.1	0.5	75	100	93.9	3.2	1020.6	336	0.5	0.2	0.9	0
2021-12-22	1.1	-2.1	5.3	0.7	-7.3	-1.8	-4	53	100	78.9	0	1023.3	308	1.2	0.7	0.5	0.3
2021-12-23	0	-2	6.1	0.7	-9.5	-6.7	-7.9	32	73	56.1	0	1022.7	313	1.2	0.4	0.4	0.3
2021-12-24	0	-4.4	8.6	0.8	-10.1	-5.4	-7.1	25	79	55.6	0	1022.8	336	0.7	0.5	0.4	0.3
2021-12-25	0	-3.1	11	2.9	-5.2	6.4	0.7	57	85	71.4	4.8	1023.6	51	0.4	0.3	0.6	0
2021-12-26	0	5.9	13.5	8.9	4.8	8	6.7	55	100	86.7	4.3	1022.4	NA	NA	0.5	1.1	0.1
2021-12-27	0	6.9	14.7	9.5	3.2	7.9	6.3	46	100	81.2	2.8	1021.2	114	0.8	0.8	0.6	0.2
2021-12-28	1.4	6.6	9.9	8.1	6.1	9	7.6	87	100	97.6	4.4	1017	104	0.8	0	0.6	0
2021-12-29	5.7	6.5	9.4	7.8	6	9.1	7.5	95	100	99	4.9	1011.8	105	1.4	0.5	0.5	0
2021-12-30	24.7	6.5	8.6	7.6	6.5	8	7.2	94	100	99	5.3	1007.2	352	0.4	0.2	0.3	0
2021-12-31	20.4	6.8	15.1	9.7	4	8.1	6	52	100	82.7	3	1014.9	329	0.8	1	0.8	0.3
2022-01-01	0	1	13.1	6.7	1.2	8.2	5.4	67	100	89	4	1018.2	360	0.1	0.1	0.9	0
2022-01-02	0	5.7	14.5	9.7	1.9	7.3	5.2	48	99	77.2	0.3	1019	360	1	2.4	0.6	0.5
2022-01-03	0	0.8	16.9	8.1	-1.4	2.7	1	29	100	63.5	0	1019.7	12	0.5	0.8	0.5	0.4
2022-01-04	0	0.4	13.9	6.5	0.5	9.1	4.1	67	100	85.3	4.8	1019.3	13	0.1	0.1	1.1	0.1
2022-01-05	0	8.8	13.6	10.4	8.1	10.8	9.2	73	100	92.7	6.9	1018.9	42	0.4	0.4	0.8	0
2022-01-06	9.1	8.9	11.2	10.1	9.1	11	10	100	100	99	7	1018.8	22	0.5	0	0.6	0
2022-01-07	9.2	8.2	10.6	9.2	8.3	10.1	9.1	97	100	98.9	6.9	1017.6	18	0.3	0	0.4	0
2022-01-08	16.8	5.5	10	8.4	6.4	9.1	8.3	87	100	98.8	5.9	1014.2	24	0.3	0	0.6	0
2022-01-09	46.9	2.8	7.7	5.5	3.2	7.5	5.4	99	100	99	7	1007.2	36	0.6	0	0.2	0
2022-01-10	52	5.1	7.9	6	4.5	7.4	5.9	99	99	99	7	1003.5	85	0.7	0	0.5	0
2022-01-11	56	5.4	7.4	6.3	5.5	7	6.3	99	99	99	7	1005.5	80	1.6	0	0.1	0
2022-01-12	62.1	4.7	8.4	6.3	4.9	8	6.2	99	99	99	6.2	1010.3	4	0.3	0	0.6	0
2022-01-13	5.3	2.6	6.8	4.9	-3.7	6.4	0.4	55	99	74	0.9	1015.6	6	1.7	1.9	0.8	0.7
2022-01-14	0	0	8.5	3.4	-14.4	-4.3	-8.3	20	64	44	0	1016.5	335	1.8	2	0.8	0.7
2022-01-15	0	-1.1	10.9	3.2	-7.8	-1.5	-5.9	35	67	52.4	0	1014.3	336	1.6	1.7	0.8	0.7
2022-01-16	0	0	5.2	2.4	-12.8	-5.2	-9.6	32	53	40.8	0.1	1021.6	16	1.8	1.5	0.9	1
2022-01-17	0	-5.6	9.9	1.3	-14.1	-5.8	-9.5	18	87	48.8	1.1	1024.2	18	0.5	0.3	0.9	1.2
2022-01-18	3.2	-1.3	5.1	1.8	-6.3	3.8	-1.5	48	100	80.5	4.2	1019.8	1	0.4	0.7	0.8	0
2022-01-19	2.3	-3.4	2.4	-0.5	-11.9	-6.2	-9.9	36	68	49.1	0.9	1026.9	360	1.2	0.9	1	1
2022-01-20	0	-5.4	6.6	-0.8	-16.2	-8.6	-10.1	13	76	53.2	1.4	1028.5	339	0.7	0.5	1	1.4
2022-01-21	0.3	-0.4	6	2.9	-9.4	5.8	-0.3	49	99	82.3	7	1022.7	3	0.1	0	0.3	0
2022-01-22	39.1	1.5	6	5.2	2.7	6	5.2	99	99	99	6.2	1011.7	360	0.1	0	0.4	0
2022-01-23	8.9	-5.2	1.6	-1.8	-10.6	0.4	-7	48	90	68.2	1.2	1016	360	1.4	0.5	1.3	1.3
2022-01-24	0	-6.5	5.8	-1.7	-17.1	-7.8	-11.4	19	74	50.5	4.1	1019.4	45	0.8	0.1	1.3	1.5
2022-01-25	4.8	-3.2	1.4	-0.9	-6.8	-2.5	-3.8	59	100	81	5.6	1015.7	353	1.7	0.7	1.2	0
2022-01-26	0	-4.4	1.4	-1.8	-9.6	-5.2	-7.5	45	88	67.1	2	1016.8	320	1.5	0.2	1.1	1
2022-01-27	0	-5.2	3.1	-1.4	-12.4	-8.2	-9.8	41	71	53.9	0	1021.5	360	1.6	1	1.4	1.8
2022-01-28	0	-3.4	5.6	0.4	-9.3	-5.9	-7.8	40	69	55.3	1.2	1022.3	321	1.2	0.6	1	0.2
2022-01-29	0	-5.6	9.6	0.7	-6.7	-1.3	-4.4	40	99	72.2	4.6	1021.2	360	0.2	0.4	1.8	2
2022-01-30	1.3	2.6	10.8	5.3	-0.6	6.8	3.2	65	99	86.1	6.7	1015.2	360	0.2	0.1	1.1	0.1
2022-01-31	19	2.2	9.3	5.3	-3.4	5.6	1.9	43	100	82.4	3	1011.8	359	0.6	0.8	1.7	1.2
2022-02-01	0	-2.8	7.1	2.1	-3.1	6.5	1	69	100	92.6	5.2	1013.7	65	0.4	0	0.4	0
2022-02-02	81.1	4.7	8.3	7	4.6	8.1	6.9	99	100	99	7	1008.8	142	1.3	0	0.2	0
2022-02-03	106.3	4.1	7.6	6.1	4.5	7.4	5.9	99	100	99	6	1005.4	2	0.9	0	0.8	0
2022-02-04	9.8	1.3	7.9	4.8	-4.1	5.1	0.5	50	100	77.6	1.8	1014.2	360	1.6	1.5	1.7	2.5
2022-02-05	0	-1.4	12.9	3.6	-10.9	-1.8	-4.5	19	81	58.5	1	1019.9	327	1	0.7	1.7	2.3
2022-02-06	0	-2.2	12	3.7	-3.7	0.5	-1.6	36	100	72.3	2.3	1022.5	360	0.6	0.9	2.2	1.9
2022-02-07	0	-2.1	12.6	4.3	-2.4	6.4	1.6	55	100	83.8	4.6	1019.6	143	0.8	0.7	1.3	0.4
2022-02-08	4.3	2.7	9.8	8.1	2.5	9.3	7.8	0	100	98.7	5	1007.1	221	1.2	0.1	0.7	0
2022-02-09	24.6	1	7	3.2	-5	2.9	-1.3	51	100	78.5	3.1	1014.3	330	1.3	1.2	2.3	1.8
2022-02-10	0	1.4	10.1	4.3	-6.6	-5.1	-5.8	30	61	48.2	1.8	1021.1	33	2	2.7	2	2.1
2022-02-11	0	-0.6	17.5	6.9	-7	-0.5	-4.4	23	78	47.8	1.1	1024.2	8	0.9	0.9	1.9	2.2
2022-02-12	0	-1.2	16.5	5.9	-1.1	6	1.4	36	100	77.3	3.8	1026.5	55	0.4	0.8	1.9	2.1
2022-02-13	0	0.6	13.3	5.9	0.1	6.2	2.9	46	100	85	4	1021.9	315	0.4	0.5	1.6	0.5
2022-02-14	0	3.1	11.3	6.3	2.3	4.2	3.3	60	100	82.6	0.7	1020	304	1.3	1.6	2.1	2
2022-02-15	0	0.3	11.9	4.6	0	2.5	1	42	100	79.6	0.6	1021.9	317	1.3	1.8	2	2.1
2022-02-16	0	-1.1	16.8	6.3	-2.8	1	-0.5	24	100	67.9	2.1	1020.9	4	0.4	0.6	2	2.2
2022-02-17	0	0.2	14.7	6.3	-0.8	5.3	1.9	48	100	76.3	4.2	1015	360	0.2	0.8	2.1	0.4
2022-02-18	0	0.4	11.6	5.3	0.3	8.2	4	71	100	91.2	3	1013.9	3	0.1	0.2	1	0
2022-02-19	4.6	2.6	12.9	7.4	-8.1	5.8	-4.9	21	95	44.3	0	1018.4	355	1.5	2.2	2.1	2.5
2022-02-20	0	-1.2	19.5	6.6	-7.7	0.1	-2.4	21	94	59.5	3.7	1021.7	5	0.2	0.4	2.5	2.2
2022-02-21	0	4.8	13.8	8.5	-0.5	9.7	3.8	54	95	72.5	6.7	1016.5	90	0.3	0.1	1.2	0
2022-02-22	0.1	8.8	11.3	10	7.7	11	9.4	87	100	95.6	6.7	1010.2	101	0.8	0.4	0.8	0
2022-02-23	12.5	7.9	13.3	9.9	6.3	10.1	8.3	63	100	90.8	6.8	1011.7	1	0.5	0.3	1.5	0.3
2022-02-24	8.3	4.4	11.4	8.4	6	9.6	7.9	77	100	96	6.6	1007.9	303	0.7	0.5	1.4	0.1
2022-02-25	14.9	2.2	10.4	5.4	0.8	5.4	2.7	54	100	84.1	2.9	1012.1	317	1.4	1	2.7	1.8
2022-02-26	0	1.3	15.1	6.1	1.2	4.3	2.5	41	100	80	0.6	1017.7	337	1	0.9	2.8	2.5
2022-02-27	0	3.5	10.7	6.6	3.4	7.5	5.3	64	100	92.7	4.4	1020.4	118	0.5	0.4	1.1	0
2022-02-28	15	4.6	9.2	7.2	5.8	7.9	6.9	82	100	98.2	3.9	1017.2	344	0.5	0.1	1.2	0.1
2022-03-01	4.8	3.3	7.1	5.1	2.9	6.9	5.1	92	100	98.8	4.5	1017	341	0.2	0	0.9	0
2022-03-02	2.9	1.6	6.1	4.9	1.3	6.1	4.5	78	100	98	5.2	1007.5	332	0.6	NA	0.4	0
2022-03-03	25.3	-0.8	5.6	2.2	-5.4	2.2	-2.3	47	100	79.4	3.4	1012.2	322	1.9	NA	2.8	0.1
2022-03-04	0	-2.6	8.6	2	-6.5	1	-3	41	91	68.5	3.2	1017.4	355	0.4	NA	2	0
2022-03-05	1	-1.2	6.7	2.7	-0.9	6.5	3.8	85	100	98.4	5.1	1016.2	61	0.2	NA	0.5	0
2022-03-06	14.8	5.9	14.6	8.3	5.6	8.5	6.7	57	100	89.8	5	1011.3	50	0.5	NA	2.6	0.3
2022-03-07	2.4	5.8	11.3	7.9	4	7.9	6.2	65	100	90.8	4.8	1011.6	345	0.5	NA	1.6	0
2022-03-08	7.6	-0.8	13.6	4.9	0.4	5.8	3.1	50	100	89	5.1	1010.9	18	0.5	NA	2.6	0
2022-03-09	8.5	1.2	10.7	4.2	1.4	4.5	2.9	56	100	92.2	5.4	1007.7	323	0.4	NA	3	0
2022-03-10	4.7	-1.7	7.6	3.2	-7.4	3.2	-2	38	100	79.7	3.9	1008	312	1.4	NA	3.3	0.1
2022-03-11	2.5	-4	2.2	-1.2	-10.7	-2	-7	41	100	71.5	3.1	1018.6	325	1.7	NA	3.3	0.2
2022-03-12	0	-5.9	4.6	-1.2	-15.3	-8.1	-10.9	23	78	52.4	1	1022.2	330	1.3	NA	5.1	0
2022-03-13	0.1	-6.3	4	-1.4	-14.5	-6.2	-12.1	26	86	45.6	0.6	1025.6	355	1.4	NA	5	0
2022-03-14	0	-2.9	7.2	1.5	-13.2	-8.6	-10.4	25	63	42.9	0.7	1027.7	345	1.3	NA	5.2	0
2022-03-15	0	-1.9	10.4	3.9	-13.9	-8.5	-10.8	20	52	34.8	0	1029.3	333	1.1	NA	5.3	0
2022-03-16	0	-0.3	9.5	3.3	-7.9	-3.1	-5.4	39	66	53.4	4.9	1026.3	2	0.5	NA	1.8	0
2022-03-17	0	-0.4	14	5.7	-3.8	1.5	-1.1	33	99	67	3.8	1022.4	320	0.7	NA	4.7	0
2022-03-18	0	1	8.4	4.8	-13.7	0	-5.7	24	76	49.4	1.7	1024.4	12	1.8	NA	4.8	0.2
2022-03-19	0	-4.2	4.5	0	-17.4	-10.7	-14.6	20	48	33.4	0	1028.2	4	1.9	NA	5.8	0.1
2022-03-20	0	-3.4	8.1	1.4	-17.3	-8.8	-13.1	22	46	34.1	1.4	1025.5	30	1.5	NA	2.5	0.1
2022-03-21	0	-0.4	11.8	4.2	-9.2	-7.7	-8.4	25	51	40.6	1.7	1020.1	50	1.3	NA	5	0.2
2022-03-22	0	1.2	9.4	4.5	-10.8	-1.5	-8.4	30	72	39.7	2.5	1015.4	51	1.5	NA	4	0.1
2022-03-23	0	0.2	12.1	5.6	-6.6	-0.4	-4.5	31	80	50.6	1.4	1014.1	322	0.8	NA	4.2	0
2022-03-24	0	0.2	11.4	5.8	-6.9	-0.6	-5.4	31	67	46.2	1.5	1015.9	355	1.4	NA	5.7	0
2022-03-25	0	2.8	16.7	8.8	-9.6	-3.4	-6.1	20	53	36.3	0.4	1019.3	315	1.6	NA	5.9	0
2022-03-26	0	0.1	16.4	8.5	-7.4	2.3	-2.8	20	87	49.8	0.1	1023	318	1	NA	6	0
2022-03-27	0	1.3	17.7	9.8	-9	-3.4	-5.8	18	59	35	0	1026.7	325	1.4	NA	6.3	0
2022-03-28	0	1.9	18.5	10.3	-5.5	0.8	-2	20	74	45.3	5.2	1026.9	48	0.6	NA	5	0
2022-03-29	0.4	7.1	16.1	11.1	-2.4	5.3	1.8	38	72	54.1	4.9	1019.5	60	0.6	NA	2.7	0.2
2022-03-30	0	1.1	19.2	9.5	0	3.5	2	33	99	66.1	0	1016.2	60	0.5	NA	5.6	0.1
2022-03-31	0	3.3	18.4	9.8	-1	3.2	1.1	30	89	59	4.2	1017.7	98	0.6	NA	2.8	0.1
2022-04-01	0	11.9	21.9	15.6	-2.8	2.2	-0.6	20	49	34.1	2.2	1013.4	125	1.5	4.7	5.9	8.6
2022-04-02	0	9.4	21.1	15.2	-1.3	4.9	1.6	22	70	41.4	3	1012.9	78	1.1	3.8	5.8	8.5
2022-04-03	0	4.5	21	12	-0.9	3.6	1.3	23	85	52.1	3.2	1016.3	351	0.7	2.3	5.1	5.7
2022-04-04	0	4.3	21.7	12.5	-2.2	3.9	1.5	20	89	52.3	2.5	1017.7	9	0.2	0.8	4.2	4.1
2022-04-05	0	8.4	22.9	15.6	-1.8	3.7	0.8	20	71	40.3	4.8	1010.7	95	0.9	3.9	3.9	2.8
2022-04-06	0	7	23.3	15.5	1.3	8.5	4.5	25	84	51.2	0.4	1009.7	312	1	4	5.9	8.6
2022-04-07	0	10.6	23.7	15.4	4.1	9.2	6	30	77	55.1	6	1007.5	77	0.7	2.3	2.3	0.6
2022-04-08	0	11.1	21	15	4.9	11.1	8.2	36	100	67.1	4	1008.1	327	1	3.6	5.4	6.7
2022-04-09	0	4.8	22.9	14	5.2	7.4	6.3	34	100	65.5	1.9	1012.2	105	0.9	3.2	6.3	8.4
2022-04-10	0	6	21.2	13.5	2.7	8.7	6.8	33	100	68.5	2.5	1011.1	101	0.9	2.9	6.2	7.9
2022-04-11	13.3	5.7	13	10	2.4	9.6	6.6	50	100	82.9	5	1010.1	306	1.2	2.1	4.6	3.7
2022-04-12	1.6	1.9	14.9	7.9	-6.5	4.5	-1.5	26	87	57.9	2.1	1017	352	1.8	3.3	7.4	9.7
2022-04-13	0	4.3	18.4	10.8	-8.8	-1.3	-5.2	16	62	35.7	0.4	1016	5	1.4	3	7.4	9.8
2022-04-14	0	2.5	19.9	11.5	-4.5	2.3	-1.8	25	68	41.4	0.9	1017.7	47	0.7	1.8	7.2	9.5
